,level_0,level_0_production,index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link,competition_link_check,results_link_check,TotalParticipantsInt,Date,Year,Time,Status,Place,Full name,Year Of Birth,Club,Heat,Lane,Results,Points,table_first_row
630,0,923,923,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,13,100m Backstroke,Girls 10,00:00.00,03/04/2024 11:43:30,14,14,/LeagueTable/AthleticsDisciplineResults/48197?isModal=True,1,1,14,2024-04-03 00:00:00,2024,11:43:30,Passed,1,Akupin Ariel,2014,Maccabbi Weisgal,2,4,01:43.23,150,Direct Finals
631,1,923,923,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,13,100m Backstroke,Girls 10,00:00.00,03/04/2024 11:43:30,14,14,/LeagueTable/AthleticsDisciplineResults/48197?isModal=True,1,1,14,2024-04-03 00:00:00,2024,11:43:30,Passed,2,AYALA SALOMA,2014,Maccabbi Weisgal,2,5,01:43.57,148,Direct Finals
632,4,923,923,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,13,100m Backstroke,Girls 10,00:00.00,03/04/2024 11:43:30,14,14,/LeagueTable/AthleticsDisciplineResults/48197?isModal=True,1,1,14,2024-04-03 00:00:00,2024,11:43:30,Passed,5,NIKA ZELITCHONOK,2014,Maccabbi Weisgal,1,3,01:51.88,118,Direct Finals
633,0,924,924,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,14,100m Backstroke,Boys 10,00:00.00,03/04/2024 11:49:30,9,8,/LeagueTable/AthleticsDisciplineResults/48209?isModal=True,1,1,8,2024-04-03 00:00:00,2024,11:49:30,Passed,1,ALON ABRAMOVICH,2014,Maccabbi Weisgal,2,4,01:33.91,136,Direct Finals
634,4,924,924,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,14,100m Backstroke,Boys 10,00:00.00,03/04/2024 11:49:30,9,8,/LeagueTable/AthleticsDisciplineResults/48209?isModal=True,1,1,8,2024-04-03 00:00:00,2024,11:49:30,Passed,5,Eviatar Barak,2014,Maccabbi Weisgal,2,2,01:45.97,94,Direct Finals
635,19,925,925,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,15,100m Backstroke,Girls 11,00:00.00,03/04/2024 11:55:30,32,31,/LeagueTable/AthleticsDisciplineResults/48203?isModal=True,1,1,31,2024-04-03 00:00:00,2024,11:55:30,Passed,20,NOYA SHER,2013,Maccabbi Weisgal,3,2,01:44.41,145,Direct Finals
636,1,926,926,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,16,100m Backstroke,Boys 11,00:00.00,03/04/2024 12:08:00,18,18,/LeagueTable/AthleticsDisciplineResults/48215?isModal=True,1,1,18,2024-04-03 00:00:00,2024,12:08:00,Passed,2,Ido Maruani,2013,Maccabbi Weisgal,2,4,01:26.18,176,Direct Finals
637,2,927,927,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,17,4X50m Freestyle Relay,Girls 10-11,00:00.00,03/04/2024 12:15:00,81,72,/LeagueTable/AthleticsDisciplineResults/48229?isModal=True,1,1,72,2024-04-03 00:00:00,2024,12:15:00,Passed,3,"NEOMI SHARABI, Roni Kahan, BENMAMAN ODEL, Liam Turjeman",,Maccabbi Weisgal,3,5,02:25.05,259,Direct Finals
638,13,927,927,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,17,4X50m Freestyle Relay,Girls 10-11,00:00.00,03/04/2024 12:15:00,81,72,/LeagueTable/AthleticsDisciplineResults/48229?isModal=True,1,1,72,2024-04-03 00:00:00,2024,12:15:00,Passed,14,"NOYA SHER, MICHAL KEREN, AYALA SALOMA, NIKA ZELITCHONOK",,Maccabbi Weisgal,3,2,02:54.83,148,Direct Finals
639,2,928,928,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,18,4X50m Freestyle Relay,Boys 10-11,00:00.00,03/04/2024 12:30:00,65,56,/LeagueTable/AthleticsDisciplineResults/48231?isModal=True,1,1,56,2024-04-03 00:00:00,2024,12:30:00,Passed,3,"YONATAN EDEN, Dar Jehab, Yanay Daon Moyal, Ido Maruani",,Maccabbi Weisgal,2,6,02:20.53,197,Direct Finals
640,7,928,928,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,18,4X50m Freestyle Relay,Boys 10-11,00:00.00,03/04/2024 12:30:00,65,56,/LeagueTable/AthleticsDisciplineResults/48231?isModal=True,1,1,56,2024-04-03 00:00:00,2024,12:30:00,Passed,8,"Amir Spizer, YANNAI NEVO, Nir Sulinstki, YANNAI SOFFER",,Maccabbi Weisgal,2,7,02:35.63,145,Direct Finals
641,3,930,930,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,20,200m Individual Medley,Boys 10,00:00.00,03/04/2024 14:30:00,6,6,/LeagueTable/AthleticsDisciplineResults/48214?isModal=True,1,1,6,2024-04-03 00:00:00,2024,14:30:00,Passed,4,ASSAF LEBOVITCH,2014,Maccabbi Weisgal,1,6,03:36.47,129,Direct Finals
642,5,930,930,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,20,200m Individual Medley,Boys 10,00:00.00,03/04/2024 14:30:00,6,6,/LeagueTable/AthleticsDisciplineResults/48214?isModal=True,1,1,6,2024-04-03 00:00:00,2024,14:30:00,Passed,6,IDAN KOUDINOV,2014,Maccabbi Weisgal,1,3,03:51.58,106,Direct Finals
643,0,931,931,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,21,200m Individual Medley,Girls 11,00:00.00,03/04/2024 14:35:00,10,10,/LeagueTable/AthleticsDisciplineResults/48208?isModal=True,1,1,10,2024-04-03 00:00:00,2024,14:35:00,Passed,1,Liam Turjeman,2013,Maccabbi Weisgal,2,4,02:58.01,320,Direct Finals
644,5,932,932,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,22,200m Individual Medley,Boys 11,00:00.00,03/04/2024 14:44:00,14,14,/LeagueTable/AthleticsDisciplineResults/48220?isModal=True,1,1,14,2024-04-03 00:00:00,2024,14:44:00,Passed,6,Ido Maruani,2013,Maccabbi Weisgal,2,2,03:01.27,221,Direct Finals
645,6,932,932,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,22,200m Individual Medley,Boys 11,00:00.00,03/04/2024 14:44:00,14,14,/LeagueTable/AthleticsDisciplineResults/48220?isModal=True,1,1,14,2024-04-03 00:00:00,2024,14:44:00,Passed,7,Yanay Daon Moyal,2013,Maccabbi Weisgal,2,6,03:06.30,203,Direct Finals
646,11,932,932,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,22,200m Individual Medley,Boys 11,00:00.00,03/04/2024 14:44:00,14,14,/LeagueTable/AthleticsDisciplineResults/48220?isModal=True,1,1,14,2024-04-03 00:00:00,2024,14:44:00,Passed,12,Amir Spizer,2013,Maccabbi Weisgal,2,7,03:29.06,144,Direct Finals
647,12,932,932,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,22,200m Individual Medley,Boys 11,00:00.00,03/04/2024 14:44:00,14,14,/LeagueTable/AthleticsDisciplineResults/48220?isModal=True,1,1,14,2024-04-03 00:00:00,2024,14:44:00,Passed,13,Nir Sulinstki,2013,Maccabbi Weisgal,1,7,03:41.28,121,Direct Finals
648,3,933,933,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,23,100m Freestyle,Girls 10,00:00.00,03/04/2024 14:52:00,29,28,/LeagueTable/AthleticsDisciplineResults/48198?isModal=True,1,1,28,2024-04-03 00:00:00,2024,14:52:00,Passed,4,MICHAL KEREN,2014,Maccabbi Weisgal,3,1,01:30.04,173,Direct Finals
649,10,933,933,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,23,100m Freestyle,Girls 10,00:00.00,03/04/2024 14:52:00,29,28,/LeagueTable/AthleticsDisciplineResults/48198?isModal=True,1,1,28,2024-04-03 00:00:00,2024,14:52:00,Passed,11,NIKA ZELITCHONOK,2014,Maccabbi Weisgal,3,4,01:43.61,114,Direct Finals
650,4,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,5,ASSAF LEBOVITCH,2014,Maccabbi Weisgal,6,6,01:25.46,144,Direct Finals
651,7,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,8,DANIEL MASLINKOV,2014,Maccabbi Weisgal,5,3,01:28.70,129,Direct Finals
652,9,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,10,YANNAI SOFFER,2014,Maccabbi Weisgal,5,7,01:29.13,127,Direct Finals
653,11,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,12,YOHATHAN MIKULITSKI,2014,Maccabbi Weisgal,6,5,01:30.68,120,Direct Finals
654,23,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,24,IDAN KOUDINOV,2014,Maccabbi Weisgal,3,4,01:39.61,91,Direct Finals
655,27,934,934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True,1,1,38,2024-04-03 00:00:00,2024,15:04:00,Passed,28,YAIR SUDAKOV,2014,Maccabbi Weisgal,5,4,01:41.84,85,Direct Finals
656,5,935,935,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,25,100m Freestyle,Girls 11,00:00.00,03/04/2024 15:19:00,35,35,/LeagueTable/AthleticsDisciplineResults/48204?isModal=True,1,1,35,2024-04-03 00:00:00,2024,15:19:00,Passed,6,BENMAMAN ODEL,2013,Maccabbi Weisgal,5,7,01:20.15,246,Direct Finals
657,7,935,935,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,25,100m Freestyle,Girls 11,00:00.00,03/04/2024 15:19:00,35,35,/LeagueTable/AthleticsDisciplineResults/48204?isModal=True,1,1,35,2024-04-03 00:00:00,2024,15:19:00,Passed,8,Libi Goldberg,2013,Maccabbi Weisgal,5,1,01:24.46,210,Direct Finals
658,18,935,935,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,25,100m Freestyle,Girls 11,00:00.00,03/04/2024 15:19:00,35,35,/LeagueTable/AthleticsDisciplineResults/48204?isModal=True,1,1,35,2024-04-03 00:00:00,2024,15:19:00,Passed,19,NOYA SHER,2013,Maccabbi Weisgal,4,6,01:36.90,139,Direct Finals
659,34,935,935,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,25,100m Freestyle,Girls 11,00:00.00,03/04/2024 15:19:00,35,35,/LeagueTable/AthleticsDisciplineResults/48204?isModal=True,1,1,35,2024-04-03 00:00:00,2024,15:19:00,Passed,35,ALMA AWAD,2013,Maccabbi Weisgal,4,3,NS,0,Direct Finals
660,6,936,936,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,26,100m Freestyle,Boys 11,00:00.00,03/04/2024 15:31:30,43,40,/LeagueTable/AthleticsDisciplineResults/48216?isModal=True,1,1,40,2024-04-03 00:00:00,2024,15:31:30,Passed,7,YONATAN EDEN,2013,Maccabbi Weisgal,7,1,01:18.12,189,Direct Finals
661,10,936,936,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,26,100m Freestyle,Boys 11,00:00.00,03/04/2024 15:31:30,43,40,/LeagueTable/AthleticsDisciplineResults/48216?isModal=True,1,1,40,2024-04-03 00:00:00,2024,15:31:30,Passed,11,Dar Jehab,2013,Maccabbi Weisgal,6,2,01:21.84,164,Direct Finals
662,42,936,936,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,26,100m Freestyle,Boys 11,00:00.00,03/04/2024 15:31:30,43,40,/LeagueTable/AthleticsDisciplineResults/48216?isModal=True,1,1,40,2024-04-03 00:00:00,2024,15:31:30,Passed,41,SHALEV NEIMAN,2013,Maccabbi Weisgal,5,3,NS,0,Direct Finals
663,1,937,937,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,27,100m Breaststroke,Girls 10,00:00.00,03/04/2024 15:49:00,13,13,/LeagueTable/AthleticsDisciplineResults/48199?isModal=True,1,1,13,2024-04-03 00:00:00,2024,15:49:00,Passed,2,MICHAL KEREN,2014,Maccabbi Weisgal,2,3,01:55.17,158,Direct Finals
664,1,938,938,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,28,100m Breaststroke,Boys 10,00:00.00,03/04/2024 15:54:00,18,18,/LeagueTable/AthleticsDisciplineResults/48211?isModal=True,1,1,18,2024-04-03 00:00:00,2024,15:54:00,Passed,2,DANIEL MASLINKOV,2014,Maccabbi Weisgal,3,5,01:48.43,132,Direct Finals
665,3,938,938,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,28,100m Breaststroke,Boys 10,00:00.00,03/04/2024 15:54:00,18,18,/LeagueTable/AthleticsDisciplineResults/48211?isModal=True,1,1,18,2024-04-03 00:00:00,2024,15:54:00,Passed,4,YANNAI NEVO,2014,Maccabbi Weisgal,2,4,01:53.72,114,Direct Finals
666,11,938,938,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,28,100m Breaststroke,Boys 10,00:00.00,03/04/2024 15:54:00,18,18,/LeagueTable/AthleticsDisciplineResults/48211?isModal=True,1,1,18,2024-04-03 00:00:00,2024,15:54:00,Passed,12,YAIR SUDAKOV,2014,Maccabbi Weisgal,2,7,02:05.27,85,Direct Finals
667,15,938,938,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,28,100m Breaststroke,Boys 10,00:00.00,03/04/2024 15:54:00,18,18,/LeagueTable/AthleticsDisciplineResults/48211?isModal=True,1,1,18,2024-04-03 00:00:00,2024,15:54:00,Passed,16,IDAN KOUDINOV,2014,Maccabbi Weisgal,2,1,02:10.16,76,Direct Finals
668,1,939,939,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,29,100m Breaststroke,Girls 11,00:00.00,03/04/2024 16:01:30,33,32,/LeagueTable/AthleticsDisciplineResults/48205?isModal=True,1,1,32,2024-04-03 00:00:00,2024,16:01:30,Passed,2,NEOMI SHARABI,2013,Maccabbi Weisgal,5,3,01:34.32,289,Direct Finals
669,10,939,939,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,29,100m Breaststroke,Girls 11,00:00.00,03/04/2024 16:01:30,33,32,/LeagueTable/AthleticsDisciplineResults/48205?isModal=True,1,1,32,2024-04-03 00:00:00,2024,16:01:30,Passed,11,BENMAMAN ODEL,2013,Maccabbi Weisgal,4,7,01:48.14,191,Direct Finals
670,19,939,939,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,29,100m Breaststroke,Girls 11,00:00.00,03/04/2024 16:01:30,33,32,/LeagueTable/AthleticsDisciplineResults/48205?isModal=True,1,1,32,2024-04-03 00:00:00,2024,16:01:30,Passed,20,NOYA SHER,2013,Maccabbi Weisgal,2,4,01:55.65,156,Direct Finals
671,32,939,939,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,29,100m Breaststroke,Girls 11,00:00.00,03/04/2024 16:01:30,33,32,/LeagueTable/AthleticsDisciplineResults/48205?isModal=True,1,1,32,2024-04-03 00:00:00,2024,16:01:30,Passed,33,ALMA AWAD,2013,Maccabbi Weisgal,3,2,NS,0,Direct Finals
672,4,940,940,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,30,100m Breaststroke,Boys 11,00:00.00,03/04/2024 16:14:00,17,16,/LeagueTable/AthleticsDisciplineResults/48217?isModal=True,1,1,16,2024-04-03 00:00:00,2024,16:14:00,Passed,5,Amir Spizer,2013,Maccabbi Weisgal,3,7,01:47.88,134,Direct Finals
673,1,941,941,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,31,50m Backstroke,Girls 10,00:00.00,03/04/2024 16:21:30,15,15,/LeagueTable/AthleticsDisciplineResults/48221?isModal=True,1,1,15,2024-04-03 00:00:00,2024,16:21:30,Passed,2,MICHAL KEREN,2014,Maccabbi Weisgal,2,6,00:49.92,129,Direct Finals
674,0,942,942,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,32,50m Backstroke,Boys 10,00:00.00,03/04/2024 16:27:30,18,17,/LeagueTable/AthleticsDisciplineResults/48223?isModal=True,1,1,17,2024-04-03 00:00:00,2024,16:27:30,Passed,1,ALON ABRAMOVICH,2014,Maccabbi Weisgal,3,5,00:42.22,145,Direct Finals
675,3,942,942,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,32,50m Backstroke,Boys 10,00:00.00,03/04/2024 16:27:30,18,17,/LeagueTable/AthleticsDisciplineResults/48223?isModal=True,1,1,17,2024-04-03 00:00:00,2024,16:27:30,Passed,4,YOHATHAN MIKULITSKI,2014,Maccabbi Weisgal,3,7,00:47.00,105,Direct Finals
676,13,942,942,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,32,50m Backstroke,Boys 10,00:00.00,03/04/2024 16:27:30,18,17,/LeagueTable/AthleticsDisciplineResults/48223?isModal=True,1,1,17,2024-04-03 00:00:00,2024,16:27:30,Passed,14,YAIR SUDAKOV,2014,Maccabbi Weisgal,2,6,00:54.66,67,Direct Finals
677,0,943,943,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,33,200m Backstroke,Girls 11,00:00.00,03/04/2024 16:33:30,4,4,/LeagueTable/AthleticsDisciplineResults/48226?isModal=True,1,1,4,2024-04-03 00:00:00,2024,16:33:30,Passed,1,Liam Turjeman,2013,Maccabbi Weisgal,1,4,02:56.62,305,Direct Finals
678,2,943,943,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,33,200m Backstroke,Girls 11,00:00.00,03/04/2024 16:33:30,4,4,/LeagueTable/AthleticsDisciplineResults/48226?isModal=True,1,1,4,2024-04-03 00:00:00,2024,16:33:30,Passed,3,Libi Goldberg,2013,Maccabbi Weisgal,1,5,03:17.04,219,Direct Finals
679,4,944,944,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,34,200m Backstroke,Boys 11,00:00.00,03/04/2024 16:38:00,6,5,/LeagueTable/AthleticsDisciplineResults/48228?isModal=True,1,1,5,2024-04-03 00:00:00,2024,16:38:00,Passed,5,Nir Sulinstki,2013,Maccabbi Weisgal,1,6,03:39.25,111,Direct Finals
680,2,945,945,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,35,4X50m Medley Relay,Girls 10-11,00:00.00,03/04/2024 16:42:00,69,60,/LeagueTable/AthleticsDisciplineResults/48230?isModal=True,1,1,60,2024-04-03 00:00:00,2024,16:42:00,Passed,3,"BENMAMAN ODEL, NEOMI SHARABI, Liam Turjeman, Roni Kahan",,Maccabbi Weisgal,3,4,02:46.08,234,Direct Finals
681,12,945,945,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,35,4X50m Medley Relay,Girls 10-11,00:00.00,03/04/2024 16:42:00,69,60,/LeagueTable/AthleticsDisciplineResults/48230?isModal=True,1,1,60,2024-04-03 00:00:00,2024,16:42:00,Passed,13,"MICHAL KEREN, NOYA SHER, AYALA SALOMA, NIKA ZELITCHONOK",,Maccabbi Weisgal,3,6,03:27.29,120,Direct Finals
682,4,946,946,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,36,4X50m Medley Relay,Boys 10-11,00:00.00,03/04/2024 16:57:00,68,60,/LeagueTable/AthleticsDisciplineResults/48232?isModal=True,1,1,60,2024-04-03 00:00:00,2024,16:57:00,Passed,5,"Ido Maruani, YONATAN EDEN, Yanay Daon Moyal, Dar Jehab",,Maccabbi Weisgal,3,3,02:42.25,171,Direct Finals
683,7,946,946,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,36,4X50m Medley Relay,Boys 10-11,00:00.00,03/04/2024 16:57:00,68,60,/LeagueTable/AthleticsDisciplineResults/48232?isModal=True,1,1,60,2024-04-03 00:00:00,2024,16:57:00,Passed,8,"ALON ABRAMOVICH, DANIEL MASLINKOV, ASSAF LEBOVITCH, Amir Spizer",,Maccabbi Weisgal,3,2,02:57.33,131,Direct Finals
684,2,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,3,TAMAR AROUETTY,2011,Maccabbi Weisgal,8,3,02:26.32,428,Direct Finals
685,5,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,6,LIEL NIKOLAEV,2012,Maccabbi Weisgal,7,4,02:38.48,337,Direct Finals
686,6,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,7,BAR STACHI,2011,Maccabbi Weisgal,7,3,02:39.05,333,Direct Finals
687,7,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,8,Liam Turjeman,2013,Maccabbi Weisgal,2,4,02:42.62,312,Direct Finals
688,8,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,9,EMILY KUKLINSKY,2011,Maccabbi Weisgal,4,3,02:42.65,311,Direct Finals
689,11,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,12,OMER SHANI,2012,Maccabbi Weisgal,7,2,02:50.33,271,Direct Finals
690,26,947,947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True,1,1,38,2024-04-12 00:00:00,2024,09:00:00,Passed,27,DANIEL ITSHAK,2012,Maccabbi Weisgal,4,1,03:37.25,130,Direct Finals
